suffix;len;count;%count;der;die;das;%der;%die;%das;rev
-itze;4;4;0.05;0;4;0;0.00;100.00;0.00;ezti-
-nkauf;5;1;0.01;0;1;0;0.00;100.00;0.00;fuakn-
-gang;4;6;0.07;6;0;0;100.00;0.00;0.00;gnag-
-gabe;4;3;0.03;0;3;0;0.00;100.00;0.00;ebag-
-heiße;5;1;0.01;0;1;0;0.00;100.00;0.00;eßieh-
-ödie;4;1;0.01;0;1;0;0.00;100.00;0.00;eidö-
-retch;5;1;0.01;1;0;0;100.00;0.00;0.00;hcter-
-inter;5;1;0.01;1;0;0;100.00;0.00;0.00;retni-
-gkeit;5;11;0.13;1;10;0;9.09;90.91;0.00;tiekg-
-ement;5;1;0.01;0;0;1;0.00;0.00;100.00;tneme-
-ebiet;5;2;0.02;0;0;2;0.00;0.00;100.00;teibe-
-hein;4;2;0.02;1;0;1;50.00;0.00;50.00;nieh-
-antel;5;2;0.02;2;0;0;100.00;0.00;0.00;letna-
-mte;3;2;0.02;2;0;0;100.00;0.00;0.00;etm-
-lver;4;1;0.01;0;0;1;0.00;0.00;100.00;revl-
-inte;4;2;0.02;0;1;1;0.00;50.00;50.00;etni-
-mpe;3;4;0.05;0;4;0;0.00;100.00;0.00;epm-
-anda;4;1;0.01;0;1;0;0.00;100.00;0.00;adna-
-ante;4;1;0.01;0;1;0;0.00;100.00;0.00;etna-
-mpf;3;7;0.08;6;0;1;85.71;0.00;14.29;fpm-
-arten;5;2;0.02;1;0;1;50.00;0.00;50.00;netra-
-rator;5;1;0.01;1;0;0;100.00;0.00;0.00;rotar-
-äfig;4;1;0.01;1;0;0;100.00;0.00;0.00;gifä-
-mde;3;1;0.01;1;0;0;100.00;0.00;0.00;edm-
-ande;4;2;0.02;0;2;0;0.00;100.00;0.00;edna-
-mälde;5;1;0.01;0;0;1;0.00;0.00;100.00;edläm-
-ende;4;4;0.05;1;2;1;25.00;50.00;25.00;edne-
-enhof;5;1;0.01;1;0;0;100.00;0.00;0.00;fohne-
-pel;3;5;0.06;4;1;0;80.00;20.00;0.00;lep-
-heit;4;24;0.27;0;24;0;0.00;100.00;0.00;tieh-
-ennen;5;1;0.01;0;0;1;0.00;0.00;100.00;nenne-
-äche;4;2;0.02;0;2;0;0.00;100.00;0.00;ehcä-
-pur;3;2;0.02;0;2;0;0.00;100.00;0.00;rup-
-wich;4;1;0.01;0;0;1;0.00;0.00;100.00;hciw-
-pen;3;3;0.03;2;0;1;66.67;0.00;33.33;nep-
-läche;5;1;0.01;0;1;0;0.00;100.00;0.00;ehcäl-
-pus;3;1;0.01;1;0;0;100.00;0.00;0.00;sup-
-spekt;5;2;0.02;2;0;0;100.00;0.00;0.00;tkeps-
-bogen;5;1;0.01;1;0;0;100.00;0.00;0.00;negob-
-gne;3;1;0.01;0;1;0;0.00;100.00;0.00;eng-
-ennis;5;1;0.01;0;0;1;0.00;0.00;100.00;sinne-
-pir;3;1;0.01;1;0;0;100.00;0.00;0.00;rip-
-mpo;3;1;0.01;0;0;1;0.00;0.00;100.00;opm-
-igion;5;1;0.01;0;1;0;0.00;100.00;0.00;noigi-
-ahne;4;1;0.01;0;1;0;0.00;100.00;0.00;enha-
-per;3;3;0.03;2;1;0;66.67;33.33;0.00;rep-
-riere;5;1;0.01;0;1;0;0.00;100.00;0.00;ereir-
-trand;5;2;0.02;2;0;0;100.00;0.00;0.00;dnart-
-ando;4;1;0.01;0;0;1;0.00;0.00;100.00;odna-
-Shirt;5;1;0.01;0;0;1;0.00;0.00;100.00;trihS-
-äfer;4;1;0.01;1;0;0;100.00;0.00;0.00;refä-
-apa;3;2;0.02;2;0;0;100.00;0.00;0.00;apa-
-die;3;2;0.02;0;2;0;0.00;100.00;0.00;eid-
-ala;3;1;0.01;0;1;0;0.00;100.00;0.00;ala-
-lave;4;1;0.01;1;0;0;100.00;0.00;0.00;eval-
-tard;4;1;0.01;1;0;0;100.00;0.00;0.00;drat-
-alb;3;1;0.01;0;0;1;0.00;0.00;100.00;bla-
-riebe;5;1;0.01;0;0;1;0.00;0.00;100.00;ebeir-
-dee;3;2;0.02;0;2;0;0.00;100.00;0.00;eed-
-tand;4;9;0.10;9;0;0;100.00;0.00;0.00;dnat-
-sicht;5;4;0.05;0;3;1;0.00;75.00;25.00;thcis-
-ate;3;1;0.01;0;1;0;0.00;100.00;0.00;eta-
-jor;3;1;0.01;1;0;0;100.00;0.00;0.00;roj-
-ebte;4;1;0.01;0;1;0;0.00;100.00;0.00;etbe-
-ald;3;1;0.01;1;0;0;100.00;0.00;0.00;dla-
-ruppe;5;2;0.02;0;2;0;0.00;100.00;0.00;eppur-
-lang;4;1;0.01;1;0;0;100.00;0.00;0.00;gnal-
-ikot;4;1;0.01;0;0;1;0.00;0.00;100.00;toki-
-orror;5;1;0.01;1;0;0;100.00;0.00;0.00;rorro-
-axi;3;2;0.02;0;0;2;0.00;0.00;100.00;ixa-
-ß;1;11;0.13;8;0;3;72.73;0.00;27.27;ß-
-ade;3;6;0.07;0;6;0;0.00;100.00;0.00;eda-
-ister;5;3;0.03;3;0;0;100.00;0.00;0.00;retsi-
-del;3;5;0.06;2;2;1;40.00;40.00;20.00;led-
-astik;5;1;0.01;0;0;1;0.00;0.00;100.00;kitsa-
-larm;4;1;0.01;1;0;0;100.00;0.00;0.00;mral-
-din;3;2;0.02;0;2;0;0.00;100.00;0.00;nid-
-ahrt;4;3;0.03;0;3;0;0.00;100.00;0.00;trha-
-prall;5;1;0.01;1;0;0;100.00;0.00;0.00;llarp-
--up;3;2;0.02;1;0;1;50.00;0.00;50.00;pu--
-ehnt;4;1;0.01;0;0;1;0.00;0.00;100.00;tnhe-
-dio;3;3;0.03;0;0;3;0.00;0.00;100.00;oid-
-den;3;12;0.14;11;0;1;91.67;0.00;8.33;ned-
-ieur;4;1;0.01;1;0;0;100.00;0.00;0.00;ruei-
-deo;3;1;0.01;0;0;1;0.00;0.00;100.00;oed-
-all;3;15;0.17;14;0;1;93.33;0.00;6.67;lla-
-alm;3;1;0.01;1;0;0;100.00;0.00;0.00;mla-
-ahl;3;5;0.06;4;1;0;80.00;20.00;0.00;lha-
-tnant;5;1;0.01;1;0;0;100.00;0.00;0.00;tnant-
-raben;5;1;0.01;1;0;0;100.00;0.00;0.00;nebar-
-erenz;5;2;0.02;0;2;0;0.00;100.00;0.00;znere-
-eamte;5;2;0.02;2;0;0;100.00;0.00;0.00;etmae-
-der;3;10;0.11;3;2;5;30.00;20.00;50.00;red-
-ahn;3;7;0.08;3;4;0;42.86;57.14;0.00;nha-
-é;1;1;0.01;0;0;1;0.00;0.00;100.00;é-
-ilige;5;1;0.01;1;0;0;100.00;0.00;0.00;egili-
-dit;3;1;0.01;1;0;0;100.00;0.00;0.00;tid-
-heune;5;1;0.01;0;1;0;0.00;100.00;0.00;enueh-
-lover;5;1;0.01;1;0;0;100.00;0.00;0.00;revol-
-tart;4;1;0.01;1;0;0;100.00;0.00;0.00;trat-
-kunft;5;2;0.02;0;2;0;0.00;100.00;0.00;tfnuk-
-aps;3;1;0.01;1;0;0;100.00;0.00;0.00;spa-
-att;3;3;0.03;0;0;3;0.00;0.00;100.00;tta-
-dat;3;1;0.01;1;0;0;100.00;0.00;0.00;tad-
-haube;5;1;0.01;0;1;0;0.00;100.00;0.00;ebuah-
-als;3;2;0.02;2;0;0;100.00;0.00;0.00;sla-
-ahr;3;3;0.03;1;1;1;33.33;33.33;33.33;rha-
-alt;3;7;0.08;5;2;0;71.43;28.57;0.00;tla-
-eiße;4;1;0.01;0;1;0;0.00;100.00;0.00;eßie-
-harme;5;1;0.01;1;0;0;100.00;0.00;0.00;emrah-
-tück;4;5;0.06;0;0;5;0.00;0.00;100.00;kcüt-
-xion;4;1;0.01;0;1;0;0.00;100.00;0.00;noix-
-adt;3;3;0.03;0;3;0;0.00;100.00;0.00;tda-
-ition;5;2;0.02;0;2;0;0.00;100.00;0.00;noiti-
-ewebe;5;1;0.01;0;0;1;0.00;0.00;100.00;ebewe-
-tleid;5;1;0.01;0;0;1;0.00;0.00;100.00;dielt-
-atz;3;6;0.07;6;0;0;100.00;0.00;0.00;zta-
-hnaps;5;1;0.01;1;0;0;100.00;0.00;0.00;spanh-
-alz;3;1;0.01;0;0;1;0.00;0.00;100.00;zla-
-eeper;5;1;0.01;1;0;0;100.00;0.00;0.00;repee-
-rste;4;1;0.01;0;1;0;0.00;100.00;0.00;etsr-
-rfnis;5;1;0.01;0;0;1;0.00;0.00;100.00;sinfr-
-traße;5;2;0.02;0;2;0;0.00;100.00;0.00;eßart-
-lück;4;3;0.03;0;0;3;0.00;0.00;100.00;kcül-
-ckung;5;2;0.02;0;2;0;0.00;100.00;0.00;gnukc-
-stüm;4;1;0.01;0;0;1;0.00;0.00;100.00;müts-
-ssing;5;1;0.01;0;0;1;0.00;0.00;100.00;gniss-
-huld;4;1;0.01;0;1;0;0.00;100.00;0.00;dluh-
-duld;4;1;0.01;0;1;0;0.00;100.00;0.00;dlud-
-hule;4;1;0.01;0;1;0;0.00;100.00;0.00;eluh-
-ü;1;1;0.01;0;0;1;0.00;0.00;100.00;ü-
-gazin;5;1;0.01;0;0;1;0.00;0.00;100.00;nizag-
-feil;4;1;0.01;1;0;0;100.00;0.00;0.00;lief-
-attel;5;1;0.01;1;0;0;100.00;0.00;0.00;letta-
-heibe;5;2;0.02;0;2;0;0.00;100.00;0.00;ebieh-
-neur;4;1;0.01;1;0;0;100.00;0.00;0.00;ruen-
-tunde;5;1;0.01;0;1;0;0.00;100.00;0.00;ednut-
-mann;4;1;0.01;1;0;0;100.00;0.00;0.00;nnam-
-stung;5;3;0.03;0;3;0;0.00;100.00;0.00;gnuts-
-atten;5;2;0.02;2;0;0;100.00;0.00;0.00;netta-
-ießen;5;1;0.01;0;0;1;0.00;0.00;100.00;neßei-
-pinne;5;1;0.01;0;1;0;0.00;100.00;0.00;ennip-
-älfte;5;1;0.01;0;1;0;0.00;100.00;0.00;etflä-
-beer;4;1;0.01;1;0;0;100.00;0.00;0.00;reeb-
-zza;3;1;0.01;0;1;0;0.00;100.00;0.00;azz-
-strie;5;1;0.01;0;1;0;0.00;100.00;0.00;eirts-
-ucken;5;1;0.01;0;0;1;0.00;0.00;100.00;nekcu-
-linte;5;1;0.01;0;0;1;0.00;0.00;100.00;etnil-
-beit;4;1;0.01;0;1;0;0.00;100.00;0.00;tieb-
-lefon;5;2;0.02;0;0;2;0.00;0.00;100.00;nofel-
-noten;5;1;0.01;1;0;0;100.00;0.00;0.00;neton-
-mant;4;1;0.01;1;0;0;100.00;0.00;0.00;tnam-
-üden;4;1;0.01;1;0;0;100.00;0.00;0.00;nedü-
-tform;5;1;0.01;0;1;0;0.00;100.00;0.00;mroft-
-aille;5;1;0.01;0;1;0;0.00;100.00;0.00;ellia-
-gzeug;5;3;0.03;0;0;3;0.00;0.00;100.00;guezg-
-hutt;4;1;0.01;1;0;0;100.00;0.00;0.00;ttuh-
-ucker;5;1;0.01;1;0;0;100.00;0.00;0.00;rekcu-
-stole;5;1;0.01;0;1;0;0.00;100.00;0.00;elots-
-zwerk;5;1;0.01;0;0;1;0.00;0.00;100.00;krewz-
-onto;4;1;0.01;0;0;1;0.00;0.00;100.00;otno-
-lheit;5;2;0.02;0;2;0;0.00;100.00;0.00;tiehl-
-nster;5;2;0.02;0;0;2;0.00;0.00;100.00;retsn-
-ohne;4;1;0.01;0;1;0;0.00;100.00;0.00;enho-
-undin;5;1;0.01;0;1;0;0.00;100.00;0.00;nidnu-
-oesie;5;1;0.01;0;1;0;0.00;100.00;0.00;eiseo-
-hafen;5;1;0.01;1;0;0;100.00;0.00;0.00;nefah-
-hlaf;4;1;0.01;1;0;0;100.00;0.00;0.00;falh-
-raße;4;2;0.02;0;2;0;0.00;100.00;0.00;eßar-
-hild;4;2;0.02;1;0;1;50.00;0.00;50.00;dlih-
-hutz;4;2;0.02;1;0;1;50.00;0.00;50.00;ztuh-
-hlag;4;6;0.07;6;0;0;100.00;0.00;0.00;galh-
-webel;5;1;0.01;1;0;0;100.00;0.00;0.00;lebew-
-under;5;2;0.02;0;0;2;0.00;0.00;100.00;rednu-
-ücken;5;2;0.02;2;0;0;100.00;0.00;0.00;nekcü-
-rand;4;2;0.02;2;0;0;100.00;0.00;0.00;dnar-
-dort;4;1;0.01;1;0;0;100.00;0.00;0.00;trod-
-dheit;5;2;0.02;0;2;0;0.00;100.00;0.00;tiehd-
-tte;3;12;0.14;0;10;2;0.00;83.33;16.67;ett-
-rang;4;1;0.01;1;0;0;100.00;0.00;0.00;gnar-
-weg;3;1;0.01;1;0;0;100.00;0.00;0.00;gew-
-öhle;4;2;0.02;0;2;0;0.00;100.00;0.00;elhö-
-eute;4;1;0.01;0;1;0;0.00;100.00;0.00;etue-
-ündel;5;1;0.01;0;0;1;0.00;0.00;100.00;lednü-
-tle;3;1;0.01;0;0;1;0.00;0.00;100.00;elt-
-seum;4;1;0.01;0;0;1;0.00;0.00;100.00;mues-
-ündin;5;1;0.01;0;1;0;0.00;100.00;0.00;nidnü-
-dler;4;3;0.03;3;0;0;100.00;0.00;0.00;reld-
-eude;4;2;0.02;0;2;0;0.00;100.00;0.00;edue-
-rank;4;3;0.03;3;0;0;100.00;0.00;0.00;knar-
-hler;4;4;0.05;4;0;0;100.00;0.00;0.00;relh-
-wel;3;1;0.01;0;0;1;0.00;0.00;100.00;lew-
-rarm;4;1;0.01;1;0;0;100.00;0.00;0.00;mrar-
-sein;4;1;0.01;0;0;1;0.00;0.00;100.00;nies-
-arke;4;1;0.01;0;1;0;0.00;100.00;0.00;ekra-
-seur;4;1;0.01;1;0;0;100.00;0.00;0.00;rues-
-nze;3;6;0.07;0;5;1;0.00;83.33;16.67;ezn-
-erge;4;1;0.01;0;1;0;0.00;100.00;0.00;egre-
-ngeln;5;1;0.01;0;0;1;0.00;0.00;100.00;nlegn-
-üse;3;1;0.01;0;0;1;0.00;0.00;100.00;esü-
-nne;3;5;0.06;0;5;0;0.00;100.00;0.00;enn-
-urier;5;1;0.01;1;0;0;100.00;0.00;0.00;reiru-
-eball;5;1;0.01;1;0;0;100.00;0.00;0.00;llabe-
-keit;4;16;0.18;1;15;0;6.25;93.75;0.00;tiek-
-üge;3;1;0.01;0;1;0;0.00;100.00;0.00;egü-
-rant;4;1;0.01;0;0;1;0.00;0.00;100.00;tnar-
-stift;5;2;0.02;2;0;0;100.00;0.00;0.00;tfits-
-raft;4;2;0.02;0;2;0;0.00;100.00;0.00;tfar-
-sität;5;2;0.02;0;2;0;0.00;100.00;0.00;tätis-
-alme;4;1;0.01;0;1;0;0.00;100.00;0.00;emla-
-arfüm;5;1;0.01;0;0;1;0.00;0.00;100.00;müfra-
-rüll;4;1;0.01;0;0;1;0.00;0.00;100.00;llür-
-ilie;4;2;0.02;0;2;0;0.00;100.00;0.00;eili-
-ource;5;1;0.01;0;1;0;0.00;100.00;0.00;ecruo-
-efahr;5;1;0.01;0;1;0;0.00;100.00;0.00;rhafe-
-hte;3;2;0.02;0;2;0;0.00;100.00;0.00;eth-
-eite;4;5;0.06;0;5;0;0.00;100.00;0.00;etie-
-erium;5;1;0.01;0;0;1;0.00;0.00;100.00;muire-
-erst;4;1;0.01;1;0;0;100.00;0.00;0.00;tsre-
-hle;3;4;0.05;0;4;0;0.00;100.00;0.00;elh-
-ück;3;8;0.09;0;0;8;0.00;0.00;100.00;kcü-
-treif;5;1;0.01;0;1;0;0.00;100.00;0.00;fiert-
-kum;3;1;0.01;0;0;1;0.00;0.00;100.00;muk-
-lkon;4;1;0.01;1;0;0;100.00;0.00;0.00;nokl-
-arkt;4;1;0.01;1;0;0;100.00;0.00;0.00;tkra-
-rtner;5;1;0.01;1;0;0;100.00;0.00;0.00;rentr-
-eihe;4;1;0.01;0;1;0;0.00;100.00;0.00;ehie-
-ese;3;3;0.03;1;2;0;33.33;66.67;0.00;ese-
-eide;4;1;0.01;0;1;0;0.00;100.00;0.00;edie-
-izist;5;2;0.02;2;0;0;100.00;0.00;0.00;tsizi-
-leid;4;2;0.02;0;0;2;0.00;0.00;100.00;diel-
-erial;5;1;0.01;0;0;1;0.00;0.00;100.00;laire-
-wand;4;3;0.03;1;1;1;33.33;33.33;33.33;dnaw-
-kel;3;8;0.09;7;1;0;87.50;12.50;0.00;lek-
-kal;3;1;0.01;0;0;1;0.00;0.00;100.00;lak-
-uppel;5;1;0.01;0;1;0;0.00;100.00;0.00;leppu-
-eke;3;1;0.01;0;1;0;0.00;100.00;0.00;eke-
-teig;4;1;0.01;1;0;0;100.00;0.00;0.00;giet-
-ege;3;4;0.05;1;2;1;25.00;50.00;25.00;ege-
-ken;3;10;0.11;3;0;7;30.00;0.00;70.00;nek-
-kus;3;1;0.01;1;0;0;100.00;0.00;0.00;suk-
-uppen;5;1;0.01;1;0;0;100.00;0.00;0.00;neppu-
-kan;3;1;0.01;1;0;0;100.00;0.00;0.00;nak-
-nft;3;2;0.02;0;2;0;0.00;100.00;0.00;tfn-
-nute;4;1;0.01;0;1;0;0.00;100.00;0.00;etun-
-manze;5;1;0.01;0;1;0;0.00;100.00;0.00;eznam-
-recke;5;1;0.01;0;1;0;0.00;100.00;0.00;ekcer-
-ker;3;5;0.06;4;1;0;80.00;20.00;0.00;rek-
-aler;4;1;0.01;1;0;0;100.00;0.00;0.00;rela-
-eler;4;2;0.02;2;0;0;100.00;0.00;0.00;rele-
-teil;4;4;0.05;2;0;2;50.00;0.00;50.00;liet-
-teak;4;1;0.01;0;0;1;0.00;0.00;100.00;kaet-
-ket;3;1;0.01;0;0;1;0.00;0.00;100.00;tek-
-ütte;4;1;0.01;0;1;0;0.00;100.00;0.00;ettü-
-tasie;5;2;0.02;0;2;0;0.00;100.00;0.00;eisat-
-eck;3;6;0.07;4;0;2;66.67;0.00;33.33;kce-
-tein;4;2;0.02;2;0;0;100.00;0.00;0.00;niet-
-änder;5;1;0.01;0;0;1;0.00;0.00;100.00;rednä-
-alat;4;1;0.01;1;0;0;100.00;0.00;0.00;tala-
-efon;4;2;0.02;0;0;2;0.00;0.00;100.00;nofe-
-bbi;3;1;0.01;1;0;0;100.00;0.00;0.00;ibb-
-schuh;5;1;0.01;1;0;0;100.00;0.00;0.00;huhcs-
-ess;3;2;0.02;2;0;0;100.00;0.00;0.00;sse-
-peer;4;1;0.01;1;0;0;100.00;0.00;0.00;reep-
-est;3;3;0.03;2;0;1;66.67;0.00;33.33;tse-
-unde;4;6;0.07;2;4;0;33.33;66.67;0.00;ednu-
-ancen;5;1;0.01;0;1;0;0.00;100.00;0.00;necna-
-eks;3;1;0.01;1;0;0;100.00;0.00;0.00;ske-
-ekt;3;5;0.06;2;0;3;40.00;0.00;60.00;tke-
-ünze;4;1;0.01;0;1;0;0.00;100.00;0.00;eznü-
-bühr;4;1;0.01;0;1;0;0.00;100.00;0.00;rhüb-
-nlid;4;1;0.01;0;0;1;0.00;0.00;100.00;diln-
-ximum;5;1;0.01;0;0;1;0.00;0.00;100.00;mumix-
-schel;5;1;0.01;0;1;0;0.00;100.00;0.00;lehcs-
-paß;3;1;0.01;1;0;0;100.00;0.00;0.00;ßap-
-warz;4;1;0.01;0;0;1;0.00;0.00;100.00;zraw-
-form;4;2;0.02;0;2;0;0.00;100.00;0.00;mrof-
-ision;5;1;0.01;0;1;0;0.00;100.00;0.00;noisi-
-wanz;4;2;0.02;2;0;0;100.00;0.00;0.00;znaw-
-isiko;5;1;0.01;0;0;1;0.00;0.00;100.00;okisi-
-werde;5;1;0.01;0;1;0;0.00;100.00;0.00;edrew-
-äse;3;1;0.01;1;0;0;100.00;0.00;0.00;esä-
-orgen;5;1;0.01;1;0;0;100.00;0.00;0.00;negro-
-rähe;4;1;0.01;0;1;0;0.00;100.00;0.00;ehär-
-olzen;5;1;0.01;1;0;0;100.00;0.00;0.00;nezlo-
-tplan;5;1;0.01;1;0;0;100.00;0.00;0.00;nalpt-
-fort;4;1;0.01;1;0;0;100.00;0.00;0.00;trof-
-bby;3;1;0.01;0;1;0;0.00;100.00;0.00;ybb-
-umpel;5;1;0.01;1;0;0;100.00;0.00;0.00;lepmu-
-blem;4;1;0.01;0;0;1;0.00;0.00;100.00;melb-
-ühle;4;1;0.01;0;1;0;0.00;100.00;0.00;elhü-
-iebte;5;1;0.01;0;1;0;0.00;100.00;0.00;etbei-
-oute;4;1;0.01;0;1;0;0.00;100.00;0.00;etuo-
-umpen;5;2;0.02;1;0;1;50.00;0.00;50.00;nepmu-
-äch;3;2;0.02;0;0;2;0.00;0.00;100.00;hcä-
-tsein;5;1;0.01;0;0;1;0.00;0.00;100.00;niest-
-karre;5;1;0.01;0;1;0;0.00;100.00;0.00;errak-
-tmord;5;1;0.01;1;0;0;100.00;0.00;0.00;dromt-
-törer;5;1;0.01;1;0;0;100.00;0.00;0.00;reröt-
-hling;5;1;0.01;1;0;0;100.00;0.00;0.00;gnilh-
-üken;4;1;0.01;0;0;1;0.00;0.00;100.00;nekü-
-üffel;5;1;0.01;1;0;0;100.00;0.00;0.00;leffü-
-nitt;4;2;0.02;2;0;0;100.00;0.00;0.00;ttin-
-orge;4;3;0.03;0;3;0;0.00;100.00;0.00;egro-
-kord;4;1;0.01;1;0;0;100.00;0.00;0.00;drok-
-kraut;5;1;0.01;0;0;1;0.00;0.00;100.00;tuark-
-chtum;5;1;0.01;1;0;0;100.00;0.00;0.00;muthc-
-empel;5;1;0.01;1;0;0;100.00;0.00;0.00;lepme-
-chtel;5;1;0.01;0;1;0;0.00;100.00;0.00;lethc-
-ohner;5;1;0.01;1;0;0;100.00;0.00;0.00;renho-
-chten;5;2;0.02;0;1;1;0.00;50.00;50.00;nethc-
-börse;5;1;0.01;0;1;0;0.00;100.00;0.00;esröb-
-chter;5;4;0.05;3;1;0;75.00;25.00;0.00;rethc-
-zeug;4;6;0.07;0;0;6;0.00;0.00;100.00;guez-
-üm;2;2;0.02;0;0;2;0.00;0.00;100.00;mü-
-reif;4;1;0.01;0;1;0;0.00;100.00;0.00;fier-
-ün;2;1;0.01;0;0;1;0.00;0.00;100.00;nü-
-ation;5;14;0.16;0;14;0;0.00;100.00;0.00;noita-
-ure;3;1;0.01;0;1;0;0.00;100.00;0.00;eru-
-ür;2;1;0.01;0;1;0;0.00;100.00;0.00;rü-
-und;3;9;0.10;8;0;1;88.89;0.00;11.11;dnu-
-örer;4;1;0.01;1;0;0;100.00;0.00;0.00;rerö-
-une;3;1;0.01;0;1;0;0.00;100.00;0.00;enu-
-hoß;3;1;0.01;1;0;0;100.00;0.00;0.00;ßoh-
-üt;2;1;0.01;1;0;0;100.00;0.00;0.00;tü-
-prung;5;1;0.01;1;0;0;100.00;0.00;0.00;gnurp-
-rma;3;1;0.01;0;1;0;0.00;100.00;0.00;amr-
-änge;4;1;0.01;0;1;0;0.00;100.00;0.00;egnä-
-än;2;1;0.01;1;0;0;100.00;0.00;0.00;nä-
-ung;3;106;1.21;2;103;1;1.89;97.17;0.94;gnu-
-uff;3;1;0.01;0;0;1;0.00;0.00;100.00;ffu-
-Bahn;4;1;0.01;0;1;0;0.00;100.00;0.00;nhaB-
-olben;5;1;0.01;1;0;0;100.00;0.00;0.00;neblo-
-ube;3;6;0.07;3;3;0;50.00;50.00;0.00;ebu-
-ruf;3;1;0.01;1;0;0;100.00;0.00;0.00;fur-
-nzeln;5;1;0.01;0;1;0;0.00;100.00;0.00;nlezn-
-rme;3;2;0.02;1;1;0;50.00;50.00;0.00;emr-
-rab;3;1;0.01;0;0;1;0.00;0.00;100.00;bar-
-är;2;2;0.02;2;0;0;100.00;0.00;0.00;rä-
-zean;4;1;0.01;1;0;0;100.00;0.00;0.00;naez-
-ola;3;1;0.01;0;1;0;0.00;100.00;0.00;alo-
-rie;3;5;0.06;0;5;0;0.00;100.00;0.00;eir-
-ntuch;5;1;0.01;0;0;1;0.00;0.00;100.00;hcutn-
-rif;3;1;0.01;1;0;0;100.00;0.00;0.00;fir-
-esie;4;1;0.01;0;1;0;0.00;100.00;0.00;eise-
-asie;4;2;0.02;0;2;0;0.00;100.00;0.00;eisa-
-rad;3;3;0.03;1;0;2;33.33;0.00;66.67;dar-
-uskel;5;1;0.01;1;0;0;100.00;0.00;0.00;leksu-
-ät;2;9;0.10;0;7;2;0.00;77.78;22.22;tä-
-urm;3;3;0.03;3;0;0;100.00;0.00;0.00;mru-
-tuhl;4;2;0.02;2;0;0;100.00;0.00;0.00;lhut-
-ndard;5;1;0.01;1;0;0;100.00;0.00;0.00;dradn-
-ote;3;2;0.02;0;2;0;0.00;100.00;0.00;eto-
-reis;4;3;0.03;3;0;0;100.00;0.00;0.00;sier-
-raf;3;3;0.03;3;0;0;100.00;0.00;0.00;far-
-zeit;4;3;0.03;0;3;0;0.00;100.00;0.00;tiez-
-old;3;1;0.01;0;0;1;0.00;0.00;100.00;dlo-
-nzept;5;1;0.01;0;0;1;0.00;0.00;100.00;tpezn-
-sitz;4;1;0.01;1;0;0;100.00;0.00;0.00;ztis-
-rag;3;3;0.03;3;0;0;100.00;0.00;0.00;gar-
-ole;3;1;0.01;0;1;0;0.00;100.00;0.00;elo-
-hrung;5;3;0.03;0;3;0;0.00;100.00;0.00;gnurh-
-eppe;4;1;0.01;0;1;0;0.00;100.00;0.00;eppe-
-opf;3;4;0.05;4;0;0;100.00;0.00;0.00;fpo-
-cheln;5;1;0.01;0;0;1;0.00;0.00;100.00;nlehc-
-hnung;5;3;0.03;0;3;0;0.00;100.00;0.00;gnunh-
-ippe;4;3;0.03;0;3;0;0.00;100.00;0.00;eppi-
-uttle;5;1;0.01;0;0;1;0.00;0.00;100.00;elttu-
-toff;4;4;0.05;4;0;0;100.00;0.00;0.00;ffot-
-rei;3;2;0.02;2;0;0;100.00;0.00;0.00;ier-
-trom;4;1;0.01;1;0;0;100.00;0.00;0.00;mort-
-olf;3;2;0.02;2;0;0;100.00;0.00;0.00;flo-
-rum;3;2;0.02;0;0;2;0.00;0.00;100.00;mur-
-rik;3;1;0.01;0;1;0;0.00;100.00;0.00;kir-
-olg;3;1;0.01;1;0;0;100.00;0.00;0.00;glo-
-reuz;4;1;0.01;0;0;1;0.00;0.00;100.00;zuer-
-ode;3;5;0.06;1;4;0;20.00;80.00;0.00;edo-
-puls;4;1;0.01;1;0;0;100.00;0.00;0.00;slup-
-urs;3;1;0.01;1;0;0;100.00;0.00;0.00;sru-
-emse;4;1;0.01;0;1;0;0.00;100.00;0.00;esme-
-urt;3;2;0.02;0;2;0;0.00;100.00;0.00;tru-
-rin;3;2;0.02;0;2;0;0.00;100.00;0.00;nir-
-hrrad;5;2;0.02;0;0;2;0.00;0.00;100.00;darrh-
-llee;4;1;0.01;0;1;0;0.00;100.00;0.00;eell-
-ral;3;1;0.01;1;0;0;100.00;0.00;0.00;lar-
-lke;3;1;0.01;0;1;0;0.00;100.00;0.00;ekl-
-ob;2;2;0.02;2;0;0;100.00;0.00;0.00;bo-
