suffix;len;count;%count;der;die;das;%der;%die;%das;rev
-errad;5;24;0.00;0;0;24;0.00;0.00;100.00;darre-
-ohuk;4;1;0.00;0;0;1;0.00;0.00;100.00;kuho-
-ahtod;5;1;0.00;1;0;0;100.00;0.00;0.00;dotha-
-rlink;5;1;0.00;1;0;0;100.00;0.00;0.00;knilr-
-sbeil;5;4;0.00;0;0;4;0.00;0.00;100.00;liebs-
-esuch;5;111;0.01;89;1;21;80.18;0.90;18.92;hcuse-
-clair;5;1;0.00;0;0;1;0.00;0.00;100.00;rialc-
-esche;5;20;0.00;0;20;0;0.00;100.00;0.00;ehcse-
-ercer;5;1;0.00;1;0;0;100.00;0.00;0.00;recre-
-sbein;5;8;0.00;0;0;8;0.00;0.00;100.00;niebs-
-butin;5;2;0.00;0;0;2;0.00;0.00;100.00;nitub-
-hbad;4;5;0.00;0;0;5;0.00;0.00;100.00;dabh-
-ntod;4;18;0.00;18;0;0;100.00;0.00;0.00;dotn-
-mbos;4;1;0.00;1;0;0;100.00;0.00;0.00;sobm-
-ugabe;5;9;0.00;0;9;0;0.00;100.00;0.00;ebagu-
-nfi;3;3;0.00;1;2;0;33.33;66.67;0.00;ifn-
-mbot;4;1;0.00;1;0;0;100.00;0.00;0.00;tobm-
-jewit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiwej-
-zspot;5;1;0.00;1;0;0;100.00;0.00;0.00;topsz-
-iloid;5;1;0.00;0;0;1;0.00;0.00;100.00;dioli-
-errak;5;1;0.00;0;0;1;0.00;0.00;100.00;karre-
-iech;4;3;0.00;0;0;3;0.00;0.00;100.00;hcei-
-mbow;4;1;0.00;0;0;1;0.00;0.00;100.00;wobm-
-ness;4;26;0.00;4;14;8;15.38;53.85;30.77;ssen-
-mbox;4;1;0.00;0;1;0;0.00;100.00;0.00;xobm-
-riode;5;167;0.01;0;167;0;0.00;100.00;0.00;edoir-
-eschk;5;1;0.00;0;0;1;0.00;0.00;100.00;khcse-
-erran;5;1;0.00;0;0;1;0.00;0.00;100.00;narre-
-ulart;5;1;0.00;0;1;0;0.00;100.00;0.00;tralu-
-butit;5;3;0.00;3;0;0;100.00;0.00;0.00;titub-
-ieck;4;45;0.00;1;0;44;2.22;0.00;97.78;kcei-
-nest;4;60;0.00;0;0;60;0.00;0.00;100.00;tsen-
-mboy;4;2;0.00;2;0;0;100.00;0.00;0.00;yobm-
-nfo;3;9;0.00;0;9;0;0.00;100.00;0.00;ofn-
-ework;5;3;0.00;0;0;3;0.00;0.00;100.00;krowe-
-ntol;4;1;0.00;0;1;0;0.00;100.00;0.00;lotn-
-oneum;5;8;0.00;0;0;8;0.00;0.00;100.00;mueno-
-xinha;5;1;0.00;0;1;0;0.00;100.00;0.00;ahnix-
-otra;4;1;0.00;0;0;1;0.00;0.00;100.00;arto-
-ntom;4;15;0.00;0;0;15;0.00;0.00;100.00;motn-
-omerz;5;1;0.00;0;0;1;0.00;0.00;100.00;zremo-
-lnir;4;1;0.00;1;0;0;100.00;0.00;0.00;rinl-
-nuron;5;1;0.00;0;0;1;0.00;0.00;100.00;norun-
-deckt;5;1;0.00;0;0;1;0.00;0.00;100.00;tkced-
-nton;4;39;0.00;32;0;7;82.05;0.00;17.95;notn-
-umaul;5;1;0.00;0;0;1;0.00;0.00;100.00;luamu-
-erobe;5;9;0.00;0;9;0;0.00;100.00;0.00;ebore-
-derie;5;3;0.00;0;3;0;0.00;100.00;0.00;eired-
-lnis;4;3;0.00;0;3;0;0.00;100.00;0.00;sinl-
-yband;5;2;0.00;1;1;0;50.00;50.00;0.00;dnaby-
-ntop;4;1;0.00;0;0;1;0.00;0.00;100.00;potn-
-errat;5;27;0.00;20;0;7;74.07;0.00;25.93;tarre-
-nft;3;91;0.00;1;89;1;1.10;97.80;1.10;tfn-
-oneur;5;1;0.00;1;0;0;100.00;0.00;0.00;rueno-
-abbat;5;4;0.00;4;0;0;100.00;0.00;0.00;tabba-
-hbar;4;14;0.00;12;2;0;85.71;14.29;0.00;rabh-
-ntor;4;43;0.00;9;0;34;20.93;0.00;79.07;rotn-
-lkalb;5;6;0.00;0;0;6;0.00;0.00;100.00;blakl-
-oneus;5;3;0.00;3;0;0;100.00;0.00;0.00;sueno-
-abbau;5;112;0.01;111;0;1;99.11;0.00;0.89;uabba-
-ntos;4;2;0.00;2;0;0;100.00;0.00;0.00;sotn-
-rluke;5;4;0.00;0;4;0;0.00;100.00;0.00;ekulr-
-imole;5;1;0.00;0;1;0;0.00;100.00;0.00;elomi-
-ietà;4;1;0.00;0;1;0;0.00;100.00;0.00;àtei-
-rkuhr;5;1;0.00;0;1;0;0.00;100.00;0.00;rhukr-
-nqual;5;2;0.00;0;2;0;0.00;100.00;0.00;lauqn-
-ewort;5;11;0.00;0;0;11;0.00;0.00;100.00;trowe-
-ntou;4;1;0.00;0;0;1;0.00;0.00;100.00;uotn-
-hbau;4;11;0.00;11;0;0;100.00;0.00;0.00;uabh-
-brech;5;4;0.00;3;0;1;75.00;0.00;25.00;hcerb-
-malad;5;1;0.00;0;0;1;0.00;0.00;100.00;dalam-
-retär;5;41;0.00;41;0;0;100.00;0.00;0.00;räter-
-rileg;5;1;0.00;0;0;1;0.00;0.00;100.00;gelir-
-keia;4;3;0.00;0;1;2;0.00;33.33;66.67;aiek-
-ntox;4;2;0.00;0;2;0;0.00;100.00;0.00;xotn-
-kgo;3;1;0.00;1;0;0;100.00;0.00;0.00;ogk-
-derin;5;148;0.01;0;147;1;0.00;99.32;0.68;nired-
-lkali;5;1;0.00;0;0;1;0.00;0.00;100.00;ilakl-
-jwar;4;1;0.00;1;0;0;100.00;0.00;0.00;rawj-
-lkalk;5;2;0.00;2;0;0;100.00;0.00;0.00;klakl-
-uidik;5;2;0.00;0;2;0;0.00;100.00;0.00;kidiu-
-hhe;3;2;0.00;0;0;2;0.00;0.00;100.00;ehh-
-rmiss;5;1;0.00;1;0;0;100.00;0.00;0.00;ssimr-
-uiseb;5;1;0.00;1;0;0;100.00;0.00;0.00;besiu-
-ieté;4;1;0.00;0;0;1;0.00;0.00;100.00;étei-
-limat;5;1;0.00;0;0;1;0.00;0.00;100.00;tamil-
-ornöl;5;1;0.00;0;0;1;0.00;0.00;100.00;lönro-
-rmist;5;7;0.00;7;0;0;100.00;0.00;0.00;tsimr-
-sando;5;2;0.00;0;0;2;0.00;0.00;100.00;odnas-
-mbock;5;5;0.00;5;0;0;100.00;0.00;0.00;kcobm-
-ilika;5;14;0.00;0;14;0;0.00;100.00;0.00;akili-
-uidin;5;1;0.00;0;1;0;0.00;100.00;0.00;nidiu-
-nsilo;5;6;0.00;4;0;2;66.67;0.00;33.33;olisn-
-derit;5;28;0.00;28;0;0;100.00;0.00;0.00;tired-
-issär;5;3;0.00;3;0;0;100.00;0.00;0.00;rässi-
-rkoje;5;1;0.00;0;1;0;0.00;100.00;0.00;ejokr-
-limax;5;8;0.00;0;8;0;0.00;100.00;0.00;xamil-
-sandt;5;1;0.00;0;0;1;0.00;0.00;100.00;tdnas-
-delie;5;1;0.00;0;1;0;0.00;100.00;0.00;eiled-
-keil;4;60;0.00;60;0;0;100.00;0.00;0.00;liek-
-ähset;5;1;0.00;0;0;1;0.00;0.00;100.00;teshä-
-keim;4;18;0.00;18;0;0;100.00;0.00;0.00;miek-
-eia;3;16;0.00;0;14;2;0.00;87.50;12.50;aie-
-ptum;4;27;0.00;0;0;27;0.00;0.00;100.00;mutp-
-eib;3;47;0.00;19;0;28;40.43;0.00;59.57;bie-
-ptun;4;1;0.00;1;0;0;100.00;0.00;0.00;nutp-
-ktee;4;2;0.00;0;2;0;0.00;100.00;0.00;eetk-
-inook;5;1;0.00;1;0;0;100.00;0.00;0.00;kooni-
-tonat;5;3;0.00;0;0;3;0.00;0.00;100.00;tanot-
-coatl;5;1;0.00;1;0;0;100.00;0.00;0.00;ltaoc-
-meule;5;4;0.00;0;4;0;0.00;100.00;0.00;eluem-
-inlaß;5;1;0.00;1;0;0;100.00;0.00;0.00;ßalni-
-eid;3;266;0.01;87;5;174;32.71;1.88;65.41;die-
-malat;5;9;0.00;0;0;9;0.00;0.00;100.00;talam-
-nkra;4;1;0.00;0;1;0;0.00;100.00;0.00;arkn-
-eie;3;10;0.00;0;10;0;0.00;100.00;0.00;eie-
-lele;4;11;0.00;0;11;0;0.00;100.00;0.00;elel-
-eride;5;2;0.00;0;1;1;0.00;50.00;50.00;edire-
-esü;3;1;0.00;0;1;0;0.00;100.00;0.00;üse-
-lelf;4;3;0.00;1;2;0;33.33;66.67;0.00;flel-
-ntion;5;95;0.01;0;94;1;0.00;98.95;1.05;noitn-
-eif;3;53;0.00;52;0;1;98.11;0.00;1.89;fie-
-swich;5;1;0.00;0;0;1;0.00;0.00;100.00;hciws-
-ktei;4;3;0.00;0;3;0;0.00;100.00;0.00;ietk-
-keis;4;3;0.00;0;0;3;0.00;0.00;100.00;siek-
-ptur;4;91;0.00;0;91;0;0.00;100.00;0.00;rutp-
-eig;3;134;0.01;130;1;3;97.01;0.75;2.24;gie-
-onte;4;2;0.00;0;2;0;0.00;100.00;0.00;etno-
-keit;4;4952;0.27;21;4930;1;0.42;99.56;0.02;tiek-
-ptus;4;4;0.00;4;0;0;100.00;0.00;0.00;sutp-
-eih;3;48;0.00;37;2;9;77.08;4.17;18.75;hie-
-inai;4;4;0.00;3;0;1;75.00;0.00;25.00;iani-
-delin;5;1;0.00;0;0;1;0.00;0.00;100.00;niled-
-gesie;5;10;0.00;0;10;0;0.00;100.00;0.00;eiseg-
-saker;5;5;0.00;0;0;5;0.00;0.00;100.00;rekas-
-inak;4;1;0.00;1;0;0;100.00;0.00;0.00;kani-
-imine;5;1;0.00;0;1;0;0.00;100.00;0.00;enimi-
-inoos;5;1;0.00;1;0;0;100.00;0.00;0.00;sooni-
-tea;3;1;0.00;0;1;0;0.00;100.00;0.00;aet-
-eik;3;39;0.00;39;0;0;100.00;0.00;0.00;kie-
-kten;4;1;0.00;0;0;1;0.00;0.00;100.00;netk-
-onti;4;1;0.00;1;0;0;100.00;0.00;0.00;itno-
-hrahm;5;2;0.00;2;0;0;100.00;0.00;0.00;mharh-
-inal;4;68;0.00;30;0;38;44.12;0.00;55.88;lani-
-eil;3;801;0.04;435;1;365;54.31;0.12;45.57;lie-
-inam;4;1;0.00;0;0;1;0.00;0.00;100.00;mani-
-iming;5;2;0.00;0;0;2;0.00;0.00;100.00;gnimi-
-ebzug;5;3;0.00;3;0;0;100.00;0.00;0.00;guzbe-
-delir;5;6;0.00;0;0;6;0.00;0.00;100.00;riled-
-eim;3;178;0.01;88;0;90;49.44;0.00;50.56;mie-
-ted;3;1;0.00;0;0;1;0.00;0.00;100.00;det-
-delis;5;1;0.00;1;0;0;100.00;0.00;0.00;siled-
-inan;4;5;0.00;0;0;5;0.00;0.00;100.00;nani-
-vfoto;5;1;0.00;0;0;1;0.00;0.00;100.00;otofv-
-nplan;5;57;0.00;57;0;0;100.00;0.00;0.00;nalpn-
-ein;3;1827;0.10;924;6;897;50.57;0.33;49.10;nie-
-eio;3;1;0.00;0;1;0;0.00;100.00;0.00;oie-
-inao;4;1;0.00;0;0;1;0.00;0.00;100.00;oani-
-delit;5;4;0.00;4;0;0;100.00;0.00;0.00;tiled-
-tee;3;147;0.01;93;3;51;63.27;2.04;34.69;eet-
-kter;4;71;0.00;71;0;0;100.00;0.00;0.00;retk-
-lmark;5;1;0.00;0;0;1;0.00;0.00;100.00;kraml-
-okeks;5;2;0.00;2;0;0;100.00;0.00;0.00;skeko-
-esige;5;1;0.00;0;1;0;0.00;100.00;0.00;egise-
-ktes;4;6;0.00;0;0;6;0.00;0.00;100.00;setk-
-teg;3;38;0.00;38;0;0;100.00;0.00;0.00;get-
-erfee;5;4;0.00;0;4;0;0.00;100.00;0.00;eefre-
-xheft;5;1;0.00;0;0;1;0.00;0.00;100.00;tfehx-
-onto;4;191;0.01;2;1;188;1.05;0.52;98.43;otno-
-inar;4;39;0.00;1;0;38;2.56;0.00;97.44;rani-
-ktet;4;1;0.00;1;0;0;100.00;0.00;0.00;tetk-
-ckage;5;4;0.00;0;4;0;0.00;100.00;0.00;egakc-
-inas;4;1;0.00;0;0;1;0.00;0.00;100.00;sani-
-tterl;5;3;0.00;0;0;3;0.00;0.00;100.00;lrett-
-lhabe;5;2;0.00;0;2;0;0.00;100.00;0.00;ebahl-
-tei;3;217;0.01;0;212;5;0.00;97.70;2.30;iet-
-eis;3;1071;0.06;940;4;127;87.77;0.37;11.86;sie-
-inat;4;66;0.00;13;0;53;19.70;0.00;80.30;tani-
-eit;3;8942;0.48;307;8612;23;3.43;96.31;0.26;tie-
-tek;3;16;0.00;16;0;0;100.00;0.00;0.00;ket-
-ttern;5;74;0.00;0;0;74;0.00;0.00;100.00;nrett-
-inau;4;3;0.00;2;0;1;66.67;0.00;33.33;uani-
-nanym;5;1;0.00;0;0;1;0.00;0.00;100.00;mynan-
-süß;3;5;0.00;1;0;4;20.00;0.00;80.00;ßüs-
-erfei;5;1;0.00;0;0;1;0.00;0.00;100.00;iefre-
-wdy;3;5;0.00;5;0;0;100.00;0.00;0.00;ydw-
-richa;5;1;0.00;0;1;0;0.00;100.00;0.00;ahcir-
-wurst;5;69;0.00;1;68;0;1.45;98.55;0.00;tsruw-
-tel;3;1888;0.10;799;281;808;42.32;14.88;42.80;let-
-ßball;5;36;0.00;36;0;0;100.00;0.00;0.00;llabß-
-klöwe;5;1;0.00;1;0;0;100.00;0.00;0.00;ewölk-
-mbien;5;3;0.00;0;0;3;0.00;0.00;100.00;neibm-
-gesis;5;2;0.00;0;2;0;0.00;100.00;0.00;siseg-
-tem;3;1575;0.09;5;0;1570;0.32;0.00;99.68;met-
-gesit;5;2;0.00;2;0;0;100.00;0.00;0.00;tiseg-
-ten;3;1723;0.09;810;14;899;47.01;0.81;52.18;net-
-nplay;5;1;0.00;0;0;1;0.00;0.00;100.00;yalpn-
-lmart;5;2;0.00;0;2;0;0.00;100.00;0.00;traml-
-meon;4;2;0.00;1;0;1;50.00;0.00;50.00;noem-
-esign;5;75;0.00;0;0;75;0.00;0.00;100.00;ngise-
-däa;3;2;0.00;0;0;2;0.00;0.00;100.00;aäd-
-tep;3;5;0.00;3;0;2;60.00;0.00;40.00;pet-
-eiz;3;61;0.00;47;12;2;77.05;19.67;3.28;zie-
-geant;5;1;0.00;1;0;0;100.00;0.00;0.00;tnaeg-
-aintz;5;1;0.00;0;0;1;0.00;0.00;100.00;ztnia-
-lossa;5;1;0.00;0;1;0;0.00;100.00;0.00;assol-
-mbier;5;3;0.00;2;0;1;66.67;0.00;33.33;reibm-
-rmord;5;12;0.00;12;0;0;100.00;0.00;0.00;dromr-
-erfen;5;25;0.00;0;0;25;0.00;0.00;100.00;nefre-
-aikum;5;6;0.00;0;0;6;0.00;0.00;100.00;mukia-
-egreß;5;1;0.00;1;0;0;100.00;0.00;0.00;ßerge-
-rnuss;5;13;0.00;0;13;0;0.00;100.00;0.00;ssunr-
-ter;3;7836;0.42;5236;679;1921;66.82;8.67;24.52;ret-
-aenia;5;1;0.00;0;1;0;0.00;100.00;0.00;ainea-
-okum;4;1;0.00;0;0;1;0.00;0.00;100.00;muko-
-dhose;5;10;0.00;0;10;0;0.00;100.00;0.00;esohd-
-evron;5;1;0.00;1;0;0;100.00;0.00;0.00;norve-
-tes;3;103;0.01;44;2;57;42.72;1.94;55.34;set-
-mclip;5;1;0.00;1;0;0;100.00;0.00;0.00;pilcm-
-tet;3;4;0.00;1;1;2;25.00;25.00;50.00;tet-
-rkill;5;1;0.00;1;0;0;100.00;0.00;0.00;llikr-
-losse;5;27;0.00;0;27;0;0.00;100.00;0.00;essol-
-erfer;5;44;0.00;44;0;0;100.00;0.00;0.00;refre-
-head;4;3;0.00;2;0;1;66.67;0.00;33.33;daeh-
-töle;4;1;0.00;0;1;0;0.00;100.00;0.00;elöt-
-uggas;5;1;0.00;0;0;1;0.00;0.00;100.00;saggu-
-acöl;4;2;0.00;0;0;2;0.00;0.00;100.00;löca-
-tew;3;1;0.00;1;0;0;100.00;0.00;0.00;wet-
-aenie;5;24;0.00;0;24;0;0.00;100.00;0.00;einea-
-htank;5;4;0.00;4;0;0;100.00;0.00;0.00;knath-
-tex;3;31;0.00;29;2;0;93.55;6.45;0.00;xet-
-krein;5;1;0.00;0;0;1;0.00;0.00;100.00;nierk-
-okus;4;28;0.00;28;0;0;100.00;0.00;0.00;suko-
-nrohr;5;49;0.00;0;0;49;0.00;0.00;100.00;rhorn-
-nete;4;14;0.00;1;13;0;7.14;92.86;0.00;eten-
-ulase;5;6;0.00;0;6;0;0.00;100.00;0.00;esalu-
-intür;5;1;0.00;0;1;0;0.00;100.00;0.00;rütni-
-nga;3;93;0.01;29;59;5;31.18;63.44;5.38;agn-
-abeam;5;1;0.00;1;0;0;100.00;0.00;0.00;maeba-
-schli;5;3;0.00;0;0;3;0.00;0.00;100.00;ilhcs-
-kself;5;1;0.00;0;1;0;0.00;100.00;0.00;flesk-
-ulasi;5;1;0.00;0;0;1;0.00;0.00;100.00;isalu-
-dän;3;3;0.00;1;0;2;33.33;0.00;66.67;näd-
-bröd;4;1;0.00;0;0;1;0.00;0.00;100.00;dörb-
-ieda;4;1;0.00;0;1;0;0.00;100.00;0.00;adei-
-kreis;5;266;0.01;265;0;1;99.62;0.00;0.38;sierk-
-buent;5;1;0.00;1;0;0;100.00;0.00;0.00;tneub-
-omtod;5;2;0.00;2;0;0;100.00;0.00;0.00;dotmo-
-richt;5;576;0.03;377;26;173;65.45;4.51;30.03;thcir-
-nge;3;1405;0.08;52;1298;55;3.70;92.38;3.91;egn-
-prieß;5;1;0.00;1;0;0;100.00;0.00;0.00;ßeirp-
-ntona;5;1;0.00;0;1;0;0.00;100.00;0.00;anotn-
-iolus;5;3;0.00;3;0;0;100.00;0.00;0.00;suloi-
-zsatz;5;9;0.00;9;0;0;100.00;0.00;0.00;ztasz-
-rmort;5;1;0.00;1;0;0;100.00;0.00;0.00;tromr-
-där;3;2;0.00;2;0;0;100.00;0.00;0.00;räd-
-ngg;3;3;0.00;1;0;2;33.33;0.00;66.67;ggn-
-dkäse;5;1;0.00;1;0;0;100.00;0.00;0.00;esäkd-
-nocap;5;1;0.00;0;0;1;0.00;0.00;100.00;pacon-
-mgurt;5;2;0.00;2;0;0;100.00;0.00;0.00;trugm-
-dhost;5;1;0.00;1;0;0;100.00;0.00;0.00;tsohd-
-iede;4;30;0.00;10;20;0;33.33;66.67;0.00;edei-
-neto;4;1;0.00;0;0;1;0.00;0.00;100.00;oten-
-dät;3;1;0.00;1;0;0;100.00;0.00;0.00;täd-
-ngi;3;5;0.00;2;1;2;40.00;20.00;40.00;ign-
-blaß;4;1;0.00;1;0;0;100.00;0.00;0.00;ßalb-
-nbub;4;1;0.00;1;0;0;100.00;0.00;0.00;bubn-
-oheck;5;1;0.00;0;0;1;0.00;0.00;100.00;kceho-
-kreiz;5;1;0.00;1;0;0;100.00;0.00;0.00;zierk-
-heat;4;1;0.00;1;0;0;100.00;0.00;0.00;taeh-
-aenit;5;2;0.00;2;0;0;100.00;0.00;0.00;tinea-
-aziel;5;1;0.00;0;0;1;0.00;0.00;100.00;leiza-
-inung;5;78;0.00;0;78;0;0.00;100.00;0.00;gnuni-
-ulass;5;1;0.00;1;0;0;100.00;0.00;0.00;ssalu-
-htanz;5;4;0.00;4;0;0;100.00;0.00;0.00;znath-
-evé;3;2;0.00;1;0;1;50.00;0.00;50.00;éve-
-toben;5;3;0.00;0;0;3;0.00;0.00;100.00;nebot-
-omtom;5;1;0.00;0;0;1;0.00;0.00;100.00;motmo-
-ontra;5;3;0.00;0;1;2;0.00;33.33;66.67;artno-
-limba;5;1;0.00;0;1;0;0.00;100.00;0.00;abmil-
-kha;3;2;0.00;2;0;0;100.00;0.00;0.00;ahk-
-nett;4;50;0.00;2;0;48;4.00;0.00;96.00;tten-
-ulast;5;1;0.00;0;1;0;0.00;100.00;0.00;tsalu-
-bbyte;5;1;0.00;0;0;1;0.00;0.00;100.00;etybb-
-melom;5;1;0.00;0;0;1;0.00;0.00;100.00;molem-
-ngo;3;73;0.00;63;4;6;86.30;5.48;8.22;ogn-
-melon;5;2;0.00;0;1;1;0.00;50.00;50.00;nolem-
-escin;5;2;0.00;0;0;2;0.00;0.00;100.00;nicse-
-otsa;4;1;0.00;0;1;0;0.00;100.00;0.00;asto-
-tober;5;2;0.00;2;0;0;100.00;0.00;0.00;rebot-
-azier;5;1;0.00;1;0;0;100.00;0.00;0.00;reiza-
-rmite;5;1;0.00;0;1;0;0.00;100.00;0.00;etimr-
-ontre;5;1;0.00;0;0;1;0.00;0.00;100.00;ertno-
-iedo;4;1;0.00;0;0;1;0.00;0.00;100.00;odei-
-phym;4;3;0.00;0;0;3;0.00;0.00;100.00;myhp-
-pagei;5;89;0.00;89;0;0;100.00;0.00;0.00;iegap-
-omtor;5;1;0.00;0;0;1;0.00;0.00;100.00;rotmo-
-nbul;4;1;0.00;0;0;1;0.00;0.00;100.00;lubn-
-rnout;5;1;0.00;0;0;1;0.00;0.00;100.00;tuonr-
-azies;5;8;0.00;0;8;0;0.00;100.00;0.00;seiza-
-ngs;3;4;0.00;0;1;3;0.00;25.00;75.00;sgn-
-phyn;4;1;0.00;1;0;0;100.00;0.00;0.00;nyhp-
-netz;4;263;0.01;0;0;263;0.00;0.00;100.00;zten-
-deuit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiued-
-otse;4;10;0.00;10;0;0;100.00;0.00;0.00;esto-
-melos;5;1;0.00;0;0;1;0.00;0.00;100.00;solem-
-khi;3;1;0.00;0;0;1;0.00;0.00;100.00;ihk-
-melot;5;1;0.00;1;0;0;100.00;0.00;0.00;tolem-
-kül;3;109;0.01;6;0;103;5.50;0.00;94.50;lük-
-sehre;5;3;0.00;0;3;0;0.00;100.00;0.00;erhes-
-brede;5;10;0.00;0;10;0;0.00;100.00;0.00;ederb-
-limbi;5;1;0.00;1;0;0;100.00;0.00;0.00;ibmil-
-ibeg;4;1;0.00;1;0;0;100.00;0.00;0.00;gebi-
-phyr;4;4;0.00;4;0;0;100.00;0.00;0.00;ryhp-
-llyit;5;3;0.00;3;0;0;100.00;0.00;0.00;tiyll-
-trema;5;1;0.00;0;0;1;0.00;0.00;100.00;amert-
-zda;3;1;0.00;1;0;0;100.00;0.00;0.00;adz-
-erock;5;2;0.00;2;0;0;100.00;0.00;0.00;kcore-
-fsoße;5;2;0.00;0;2;0;0.00;100.00;0.00;eßosf-
-auté;4;1;0.00;0;1;0;0.00;100.00;0.00;étua-
-ßgrün;5;2;0.00;0;0;2;0.00;0.00;100.00;nürgß-
-nbur;4;1;0.00;0;1;0;0.00;100.00;0.00;rubn-
-inöde;5;1;0.00;0;1;0;0.00;100.00;0.00;edöni-
-phyt;4;73;0.00;73;0;0;100.00;0.00;0.00;tyhp-
-üd;2;1;0.00;1;0;0;100.00;0.00;0.00;dü-
-esofa;5;1;0.00;0;0;1;0.00;0.00;100.00;afose-
-nbus;4;14;0.00;14;0;0;100.00;0.00;0.00;subn-
-lldog;5;1;0.00;1;0;0;100.00;0.00;0.00;godll-
-pezi;4;1;0.00;1;0;0;100.00;0.00;0.00;izep-
-hloß;4;6;0.00;0;0;6;0.00;0.00;100.00;ßolh-
-tshof;5;17;0.00;17;0;0;100.00;0.00;0.00;fohst-
-hia;3;15;0.00;0;12;3;0.00;80.00;20.00;aih-
-kho;3;1;0.00;0;0;1;0.00;0.00;100.00;ohk-
-iqab;4;1;0.00;1;0;0;100.00;0.00;0.00;baqi-
-hib;3;2;0.00;1;1;0;50.00;50.00;0.00;bih-
-kür;3;4;0.00;0;4;0;0.00;100.00;0.00;rük-
-ibel;4;46;0.00;4;41;1;8.70;89.13;2.17;lebi-
-hauvi;5;1;0.00;1;0;0;100.00;0.00;0.00;ivuah-
-küs;3;1;0.00;1;0;0;100.00;0.00;0.00;sük-
-pezk;4;1;0.00;0;0;1;0.00;0.00;100.00;kzep-
-rgias;5;1;0.00;1;0;0;100.00;0.00;0.00;saigr-
-basse;5;2;0.00;0;2;0;0.00;100.00;0.00;essab-
-üh;2;3;0.00;0;2;1;0.00;66.67;33.33;hü-
-iben;4;131;0.01;0;0;131;0.00;0.00;100.00;nebi-
-agnon;5;2;0.00;2;0;0;100.00;0.00;0.00;nonga-
-hid;3;21;0.00;5;0;16;23.81;0.00;76.19;dih-
-üi;2;1;0.00;1;0;0;100.00;0.00;0.00;iü-
-kweg;4;7;0.00;7;0;0;100.00;0.00;0.00;gewk-
-hie;3;1137;0.06;1;1136;0;0.09;99.91;0.00;eih-
-ük;2;1;0.00;0;0;1;0.00;0.00;100.00;kü-
-mgott;5;1;0.00;1;0;0;100.00;0.00;0.00;ttogm-
-bassi;5;1;0.00;0;1;0;0.00;100.00;0.00;issab-
-lkamm;5;8;0.00;8;0;0;100.00;0.00;0.00;mmakl-
-ijuca;5;1;0.00;0;1;0;0.00;100.00;0.00;acuji-
-abäus;5;1;0.00;1;0;0;100.00;0.00;0.00;suäba-
-iber;4;267;0.01;260;3;4;97.38;1.12;1.50;rebi-
-khit;4;6;0.00;6;0;0;100.00;0.00;0.00;tihk-
-ül;2;242;0.01;138;0;104;57.02;0.00;42.98;lü-
-uiver;5;1;0.00;1;0;0;100.00;0.00;0.00;reviu-
-uhahn;5;1;0.00;1;0;0;100.00;0.00;0.00;nhahu-
-gdala;5;1;0.00;0;1;0;0.00;100.00;0.00;aladg-
-üm;2;51;0.00;0;0;51;0.00;0.00;100.00;mü-
-inope;5;1;0.00;0;1;0;0.00;100.00;0.00;eponi-
-ibet;4;4;0.00;1;0;3;25.00;0.00;75.00;tebi-
-rolyl;5;1;0.00;0;0;1;0.00;0.00;100.00;lylor-
-ün;2;88;0.00;0;0;88;0.00;0.00;100.00;nü-
-xinit;5;1;0.00;1;0;0;100.00;0.00;0.00;tinix-
-saner;5;2;0.00;2;0;0;100.00;0.00;0.00;renas-
-wea;3;1;0.00;0;1;0;0.00;100.00;0.00;aew-
-tshop;5;4;0.00;4;0;0;100.00;0.00;0.00;pohst-
-hik;3;76;0.00;5;68;3;6.58;89.47;3.95;kih-
-llski;5;1;0.00;1;0;0;100.00;0.00;0.00;iksll-
-nsims;5;1;0.00;1;0;0;100.00;0.00;0.00;smisn-
-svial;5;1;0.00;0;0;1;0.00;0.00;100.00;laivs-
-inrot;5;7;0.00;0;0;7;0.00;0.00;100.00;torni-
-hil;3;12;0.00;3;0;9;25.00;0.00;75.00;lih-
-adeit;5;3;0.00;3;0;0;100.00;0.00;0.00;tieda-
-him;3;3;0.00;1;0;2;33.33;0.00;66.67;mih-
-basso;5;1;0.00;1;0;0;100.00;0.00;0.00;ossab-
-lema;4;2;0.00;1;0;1;50.00;0.00;50.00;amel-
-mblee;5;1;0.00;0;1;0;0.00;100.00;0.00;eelbm-
-ür;2;200;0.01;0;167;33;0.00;83.50;16.50;rü-
-eja;3;2;0.00;0;1;1;0.00;50.00;50.00;aje-
-hin;3;152;0.01;20;67;65;13.16;44.08;42.76;nih-
-üs;2;1;0.00;1;0;0;100.00;0.00;0.00;sü-
-hio;3;6;0.00;5;0;1;83.33;0.00;16.67;oih-
-etoid;5;2;0.00;2;0;0;100.00;0.00;0.00;diote-
-btür;4;1;0.00;0;1;0;0.00;100.00;0.00;rütb-
-üt;2;20;0.00;0;0;20;0.00;0.00;100.00;tü-
-hip;3;36;0.00;28;6;2;77.78;16.67;5.56;pih-
-dfond;5;1;0.00;1;0;0;100.00;0.00;0.00;dnofd-
-weg;3;294;0.02;294;0;0;100.00;0.00;0.00;gew-
-hiq;3;1;0.00;1;0;0;100.00;0.00;0.00;qih-
-eje;3;1;0.00;0;1;0;0.00;100.00;0.00;eje-
